bug_id,creation_ts,Assignee,Description
434556,5/9/2014 18:15,sasikanth.bharadwaj,"Broken class file generated for incorrect annotation usage This came up in AspectJ bug 377096 but appears to be a JDT issue. Basically create a project with this source inside:import java.lang.annotation.Retention;import java.lang.annotation.RetentionPolicy;@Retention(RetentionPolicy.RUNTIME)@interface C {	int i(); }public class A {	 @C(b={}i=42) public void xxx() {} public static void main(String []argv) throws Exception {	System.out.println(A.class.getDeclaredMethod(""xxx"").getAnnotations()[0]); }}There is a compile error against 'b={}' because b doesn't exist in the annotation. However a class file is generated regardless (that's ok). The body of the method 'xxx()' includes the message but the RuntimeVisibleAnnotation on xxx() is not correct. It breaks javap when attempting to decompile the class. Or to see the problem you can run the class above which fails with:Exception in thread ""main"" java.lang.reflect.GenericSignatureFormatError: Signature Parse error: Expected Field Type Signature	Remaining input: i	at sun.reflect.generics.parser.SignatureParser.error(SignatureParser.java:124)	at sun.reflect.generics.parser.SignatureParser.parseFieldTypeSignature(SignatureParser.java:297)	at sun.reflect.generics.parser.SignatureParser.parseFieldTypeSignature(SignatureParser.java:283)	at sun.reflect.generics.parser.SignatureParser.parseTypeSignature(SignatureParser.java:485)	at sun.reflect.generics.parser.SignatureParser.parseTypeSig(SignatureParser.java:188)	at sun.reflect.annotation.AnnotationParser.parseSig(AnnotationParser.java:436)	at sun.reflect.annotation.AnnotationParser.parseAnnotation2(AnnotationParser.java:241)	at sun.reflect.annotation.AnnotationParser.parseAnnotations2(AnnotationParser.java:120)	at sun.reflect.annotation.AnnotationParser.parseAnnotations(AnnotationParser.java:72)	at java.lang.reflect.Executable.declaredAnnotations(Executable.java:546)	at java.lang.reflect.Executable.getDeclaredAnnotations(Executable.java:539)	at java.lang.reflect.Method.getDeclaredAnnotations(Method.java:615)	at java.lang.reflect.AccessibleObject.getAnnotations(AccessibleObject.java:206)	at A.main(A.java:14)Although the code does have an error in it I don't believe we want to generate illegal class files.javap produces: public void xxx(); descriptor: ()V flags: ACC_PUBLICError: java.lang.reflect.InvocationTargetException RuntimeVisibleAnnotations: length = 0x7 00 01 00 12 49 00 13 The first bit of the data is correct '00 01' => 1 annotationThe remaining data is for the 'i=42' (00 12 49 00 13).The data is missing between them for the annotation type itself something like '00 0d 00 01' => annotation type A (#0d in constant pool) and there is 1 annotation value."
434582,5/10/2014 16:51,shankhba,[1.8][compiler][null] @Nullable annotation in type parameter causes NullPointerException in JDT core Created attachment 242935Example project with stack tracesI was trying to create a visitor for an AST which determines whether two trees are equal. Turns out adding @Nullable to a type parameter in some cases results in a NullPointerException somewhere in the JDT core.The intended class header waspublic class EqualsVisitor extends ConcreteNodeVisitor<Boolean @Nullable Object>But Eclipse doesn't like the @Nullable there.I attached an example project with a text file with the stack traces. Most of the errors that showed up in the error log were repeats of these or so they seemed.
434612,5/12/2014 2:38,sarika.sinha,JDIModelPresentation can remove IDebugModelPresentation in implements section JDIModelPresentation extends IDebugModelPresentationExtension which extends IDebugModelPresentation so IDebugModelPresentation can be removed from JDIModelPresentation's implements section
434693,5/13/2014 3:08,noopur_gupta,"[1.8][clean up] convert nested anonymous to lambdas results in code with conflicting variable names (This issue is related to bug 424223)When a ""Clean-up"" converting anonymous to lambda is applied on this use case:public class Test {	interface FIOther {		void run(int x);	}	public class TestOther {		void init(String e) {			String x;			m(new FIOther() {				@Override				public void run(int e) {					FIOther fi = new FIOther() {						@Override						public void run(int e) {							return;						}					};				}			});		}		void m(FIOther fi) {		};	}}... one get:public class Test {	interface FIOther {		void run(int x);	}	public class TestOther {		void init(String e) {			String x;			m(e1 -> {				FIOther fi = e1 -> { // Error					return;				};			});		}		void m(FIOther fi) {		};	}}"
434722,5/13/2014 6:13,Michael_Rennie,"error in ConditionalJump Instruction Created attachment 243009Bug ConditionalJump InstructionThe ASTEvaluationEngine failed to execute the ConditionalJump instructions when the condition is an instance of java.lang.Boolean object (not a primitive value).Example (add TestHCR.java to any project) and apply the following steps:1- add a breakpoint on the first line of the main method2- open Display view in eclipse 3- copy the block if (ifCondition) {		System.out.println(""if condition true""); } and execute it. A new ClassCastException will be thrown./** * * @author j.Saoumi * */package java8;public class TestHCR {		public static Boolean ifCondition = Boolean.TRUE;			public static void main(String[] args) {		System.out.println(""begin main"");		if (ifCondition) {			System.out.println(""if condition true"");		}		System.out.println(""end main"");	}	}"
434788,5/13/2014 13:24,noopur_gupta,[1.7][clean up] Remove unnecessary type arguments Add Clean Up options for one or both of- Remove unnecessary type arguments- Insert inferred type argumentsSee bug 351956 and UI discussions there.
434791,5/13/2014 13:57,daniel_megert,"[inline][quick assist] Delete key does not work after Inline local variable If the command Quick Assist - Inline local variable is bound to Ctrl+Alt+Right in Preferences->General->Keys and that combination is activated and a local variable is thus inlined pressing the Delete key afterwards has no effect. Delete key starts working again after some characters are selected with Shift+Any arrow key or the caret jumps to a different location by pressing Ctrl+Right Ctrl+Left Home End.To reproduce the bug take this source:import java.util.ArrayList;import java.util.function.Supplier;import java.util.stream.Collector;import java.util.stream.Collectors;class DeleteKey<T> {	public void inline() {		// inline collectionFactory by pressing Ctrl+Alt+Right with the caret within it:		Supplier<ArrayList<T>> collectionFactory = ArrayList<T>::new;		Collector<T ? ArrayList<T>> collection = Collectors.toCollection(collectionFactory);	}}Steps:1. Open Preferences -> General -> Keys and find Quick Assist - Inline local variable bind it to the key combination Ctrl+Alt+Right Arrow and press OK.2. Move the caret in the middle of the name of the variable collectionFactory.3. Press Ctrl+Alt+Right Arrow key combination.4. Press Delete but it doesn't delete anything.Tested with Eclipse SDK Version: Luna (4.4) Build id: I20140510-1500"
434884,5/14/2014 12:43,noopur_gupta,"[1.8][clean up] Converting nested anonymous classes to lambda does not convert inner anonymous class Place the following files in respective packages:////////////////////////////////package p4a;@FunctionalInterfacepublic interface FI1<R> { public R foo1();}////////////////////////////////package p4a;@FunctionalInterfacepublic interface FI2 { public void foo2();}////////////////////////////////package p4b;import p4a.FI1;import p4a.FI2;public class Test {	{		FI1 fi1 = new FI1<FI2>() { @Override public FI2 foo1() { return new FI2() { @Override public void foo2() {} }; } };	}}////////////////////////////////Apply clean-up on Test.java to use lambda where possible.The result is:////////////////////////////////package p4b;import p4a.FI1;public class Test {	{		FI1 fi1 = () -> new FI2() {		 @Override		 public void foo2() {}		};	}}////////////////////////////////The issues are:- Only the outer anonymous class is converted to lambda- Import statement for FI2 is removed.- Hovering on FI2 in the resultant code does not provide the quick fix to import FI2."
434935,5/15/2014 5:14,Michael_Rennie,"Java 7u45/8 fails to launch Java processes from UNC paths [PATCH IN GERRIT] When the host Eclipse workbench is running with a Java 8 VM Eclipse's java launching process fails on Windows if the Java executable is on a UNC path.--- 8< ---This occurs because of a change to the argument processing in Java 8http://hg.openjdk.java.net/jdk8/jdk8/jdk/diff/5ea5f5dfb96a/src/windows/classes/java/lang/ProcessImpl.javaIf the JVM property jdk.lang.Process.allowAmbigousCommands is set to false then it works as expected.--- 8< ---The problem is that running a quoted command succeeds iff the command is not on a unc path and is not on Java 8:J7: c:\foo worksJ7: ""c:\foo"" worksJ7: \\host\share\foo worksJ7: ""\\host\share\foo"" worksJ8: c:\foo worksJ8: ""c:\foo"" worksJ8: \\host\share\foo worksJ8: ""\\host\share\foo"" failsThe solution which fixes it (other than the above system property) is not to escape the command itself in AbstractVMRunner.java:	private static String[] quoteWindowsArgs(String[] cmdLine) {		// see https://bugs.eclipse.org/387504 workaround for http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=6511002		if (Platform.getOS().equals(Constants.OS_WIN32)) {			String[] winCmdLine = new String[cmdLine.length];			for (int i = 0; i < cmdLine.length; i++) {				winCmdLine[i] = winQuote(cmdLine[i]);			}			cmdLine = winCmdLine;Changing it to ""for(int i=1 ...)"" fixes the issue."
434941,5/15/2014 6:10,markus.kell.r,"Sort members has different behavior in eclipse 4.4 Consider the following:public class BugExample{	public static final int CONSTANT = 5;		public static void main(final String[] args)	{//...}}In eclipse Kepler when sorting the members (Source -> Sort Members...) it would stay as is.In eclipse Luna (4.4M7) it changes to:public class BugExample{			public static void main(final String[] args)	{//...} public static final int CONSTANT = 5;}The same workspace/project settings are used with both luna and kepler. I tried switching back and forth between kepler and luna and kepler always prefers the first variant while luna always prefers the second. My Java->Appearance->Members Sort Order is like this:TypesStatic FieldsStatic initializersStatic methodsFieldsInitializersConstructorsMethodsAssuming ""static"" and ""static final"" fields are encompassed in ""Static Fields"" I think the correct behavior is the one in Kepler."
435219,5/19/2014 11:48,srikanth_sankaran,"[1.8][content assist] No proposals for some closure cases Here are a few cases where i don't get any code completion in closures using Luna M7I've written the places where i trigger code completion in the line above.n means no proposals.y means completion works fine Case 1 .n .n .y new Thread(() -> System.out.println(""foo"")).start();Case 2 List<Integer> list = Arrays.asList(1 2 3); .y :n list.stream().map((x) -> x * x.hashCode()).forEach(System.out::println);Case 3 List<Integer> costBeforeTax = Arrays.asList(100 200 300); double bill = costBeforeTax.stream().map((cost) -> cost + 0.19 * cost) .y .n .y .reduce((sum cost) -> sum.doubleValue() + cost.doubleValue()).get();That last case is particulary interesting as i don't even get an empty list of proposals. JDT doesn't seem to think you can trigger code completion here."
435279,5/20/2014 7:55,manju656,[Hover] NPE when Annotation not visible on classpath +++ This bug was initially created as a clone of Bug #435213 +++> The hover is not shown. Instead of that a NPE is shown in the errorlog.Manju please prepare a patch that avoids the NPE in JavadocHover#addAnnotation(..). It's OK if the link is not resolvable but an unresolvable link should not block the Javadoc hover.
435281,5/20/2014 8:00,srikanth_sankaran,"[1.8][code assist] No import or completion proposal for anonymous class inside lambda Place the following files in respective packages:////////////////////////////////package p4a;@FunctionalInterfacepublic interface FI1<R> { public R foo1();}////////////////////////////////package p4a;@FunctionalInterfacepublic interface FI2 { public void foo2();}////////////////////////////////package p4b;import p4a.FI1;public class Test {	{ new FI2() {};		FI1 fi1 = () -> new FI2() {		 @Override		 public void foo2() {}		};	}}////////////////////////////////In class Test hover on the error at second 'FI2'. No quick fix is provided to import 'FI2'.Also see bug 434884 comment #3:org.eclipse.jdt.internal.ui.text.correction.SimilarElementsRequestor#findSimilarElement(ICompilationUnit Name int) does get an anonymous class completion proposal with the caret after the first ""new FI2"" but not after the second one inside the lambda."
435348,5/20/2014 22:32,shankhba,"[1.8][compiler] NPE in JDT Core during AST creation Consider the below code snippet:package p1;import java.util.function.Consumer;public class Test { static void run(Consumer<Integer> consumer) { // type '@' before Consumer<Integer> System.out.println(""consumer""); } static { run(new Consumer<Integer>() { @Override public void accept(Integer integer) { System.out.println(andThen(null)); } }); }}Type '@' as mentioned in the code and there are multiple NPE thrown.java.lang.NullPointerException	at org.eclipse.jdt.internal.compiler.lookup.LocalTypeBinding.anonymousOriginalSuperType(LocalTypeBinding.java:89)	at org.eclipse.jdt.internal.compiler.lookup.LocalTypeBinding.sourceName(LocalTypeBinding.java:282)	at org.eclipse.jdt.internal.compiler.problem.ProblemReporter.illegalModifierForLocalClass(ProblemReporter.java:2776)	at org.eclipse.jdt.internal.compiler.lookup.ClassScope.checkAndSetModifiers(ClassScope.java:638)	at org.eclipse.jdt.internal.compiler.lookup.ClassScope.buildLocalType(ClassScope.java:204)	at org.eclipse.jdt.internal.compiler.lookup.ClassScope.buildAnonymousTypeBinding(ClassScope.java:62)	at org.eclipse.jdt.internal.compiler.lookup.BlockScope.addAnonymousType(BlockScope.java:94)	at org.eclipse.jdt.internal.compiler.ast.QualifiedAllocationExpression.resolveTypeForQualifiedAllocationExpression(QualifiedAllocationExpression.java:538)	at org.eclipse.jdt.internal.compiler.ast.QualifiedAllocationExpression.resolveType(QualifiedAllocationExpression.java:283)	at org.eclipse.jdt.internal.compiler.ast.Expression.resolve(Expression.java:1020)	at org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration.resolveStatements(AbstractMethodDeclaration.java:619)	at org.eclipse.jdt.internal.compiler.ast.MethodDeclaration.resolveStatements(MethodDeclaration.java:299)	at org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration.resolve(AbstractMethodDeclaration.java:529)	at org.eclipse.jdt.internal.compiler.ast.TypeDeclaration.resolve(TypeDeclaration.java:1207)	at org.eclipse.jdt.internal.compiler.ast.TypeDeclaration.resolve(TypeDeclaration.java:1320)	at org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration.resolve(CompilationUnitDeclaration.java:587)	at org.eclipse.jdt.core.dom.CompilationUnitResolver.resolve(CompilationUnitResolver.java:1204)	at org.eclipse.jdt.core.dom.CompilationUnitResolver.resolve(CompilationUnitResolver.java:689)	at org.eclipse.jdt.core.dom.ASTParser.internalCreateAST(ASTParser.java:1183)	at org.eclipse.jdt.core.dom.ASTParser.createAST(ASTParser.java:809)	at org.eclipse.jdt.internal.ui.javaeditor.ASTProvider$1.run(ASTProvider.java:544)	at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)	at org.eclipse.jdt.internal.ui.javaeditor.ASTProvider.createAST(ASTProvider.java:537)	at org.eclipse.jdt.internal.ui.javaeditor.ASTProvider.getAST(ASTProvider.java:480)	at org.eclipse.jdt.internal.ui.javaeditor.ASTProvider.getAST(ASTProvider.java:470)	at org.eclipse.jdt.ui.SharedASTProvider.getAST(SharedASTProvider.java:128)	at org.eclipse.jdt.internal.ui.viewsupport.SelectionListenerWithASTManager$PartListenerGroup.calculateASTandInform(SelectionListenerWithASTManager.java:170)	at org.eclipse.jdt.internal.ui.viewsupport.SelectionListenerWithASTManager$PartListenerGroup$3.run(SelectionListenerWithASTManager.java:155)	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:54)"
